381.0,150.0
323.0,152.0
319.0,204.0
318.0,149.0
318.0,149.0
373.0,153.0
340.0,166.0
391.0,151.0
325.0,160.0
351.0,192.0
344.0,160.0
357.0,170.0
391.0,158.0
342.0,161.0
385.0,154.0
332.0,157.0
337.0,214.0
357.0,161.0
318.0,150.0
377.0,148.0
318.0,151.0
375.0,150.0
319.0,149.0
314.0,221.0
359.0,165.0
330.0,160.0
380.0,150.0
327.0,157.0
425.0,152.0
328.0,151.0
331.0,206.0
332.0,152.0
325.0,175.0
390.0,154.0
333.0,146.0
407.0,159.0
328.0,160.0
345.0,211.0
346.0,161.0
325.0,152.0
381.0,152.0
329.0,156.0
446.0,167.0
353.0,163.0
344.0,215.0
343.0,189.0
386.0,189.0
444.0,188.0
390.0,188.0
446.0,209.0
385.0,185.0
441.0,193.0
384.0,186.0
387.0,239.0
377.0,188.0
385.0,193.0
430.0,183.0
395.0,191.0
439.0,179.0
367.0,187.0
390.0,242.0
383.0,187.0
381.0,189.0
449.0,189.0
389.0,193.0
434.0,193.0
389.0,184.0
433.0,181.0
392.0,190.0
383.0,243.0
410.0,185.0
379.0,185.0
428.0,182.0
447.0,223.0
444.0,187.0
391.0,185.0
439.0,211.0
384.0,193.0
389.0,247.0
380.0,187.0
394.0,203.0
439.0,185.0
377.0,187.0
382.0,245.0
383.0,186.0
387.0,181.0
466.0,203.0
379.0,194.0
387.0,243.0
373.0,187.0
376.0,204.0
438.0,182.0
374.0,185.0
380.0,241.0
374.0,186.0
377.0,188.0
462.0,189.0
391.0,190.0
395.0,264.0
380.0,192.0
381.0,188.0
435.0,218.0
408.0,190.0
398.0,241.0
390.0,190.0
395.0,200.0
484.0,209.0
458.0,231.0
430.0,209.0
520.0,206.0
435.0,210.0
448.0,264.0
431.0,211.0
491.0,211.0
438.0,260.0
432.0,213.0
516.0,217.0
440.0,211.0
535.0,218.0
442.0,268.0
441.0,224.0
504.0,220.0
468.0,219.0
495.0,217.0
468.0,267.0
449.0,219.0
497.0,211.0
475.0,214.0
493.0,213.0
440.0,277.0
439.0,213.0
494.0,216.0
449.0,222.0
486.0,210.0
456.0,274.0
451.0,219.0
514.0,221.0
456.0,230.0
526.0,215.0
443.0,298.0
482.0,242.0
495.0,305.0
507.0,258.0
499.0,248.0
559.0,263.0
508.0,313.0
504.0,252.0
516.0,306.0
501.0,250.0
555.0,243.0
491.0,239.0
537.0,242.0
504.0,256.0
577.0,259.0
492.0,239.0
551.0,244.0
528.0,307.0
554.0,273.0
612.0,278.0
521.0,252.0
629.0,289.0
634.0,341.0
535.0,275.0
579.0,324.0
544.0,276.0
594.0,293.0
542.0,340.0
534.0,278.0
549.0,302.0
568.0,279.0
580.0,326.0
539.0,294.0
557.0,335.0
532.0,277.0
557.0,338.0
621.0,277.0
637.0,267.0
517.0,337.0
540.0,274.0
585.0,265.0
553.0,336.0
527.0,273.0
547.0,327.0
561.0,272.0
616.0,282.0
568.0,297.0
614.0,246.0
572.0,280.0
613.0,267.0
557.0,286.0
616.0,280.0
532.0,333.0
550.0,269.0
598.0,269.0
539.0,270.0
598.0,265.0
538.0,274.0
594.0,271.0
575.0,264.0
601.0,273.0
554.0,268.0
604.0,285.0
555.0,328.0
553.0,246.0
603.0,268.0
585.0,262.0
625.0,267.0
509.0,262.0
594.0,271.0
572.0,282.0
627.0,285.0
558.0,307.0
549.0,266.0
604.0,330.0
555.0,267.0
544.0,270.0
568.0,274.0
552.0,356.0
577.0,267.0
607.0,265.0
522.0,281.0
595.0,271.0
534.0,285.0
578.0,239.0
559.0,272.0
562.0,273.0
616.0,270.0
545.0,271.0
570.0,284.0
603.0,271.0
545.0,277.0
538.0,347.0
530.0,274.0
608.0,289.0
547.0,254.0
612.0,272.0
565.0,336.0
546.0,243.0
604.0,238.0
544.0,312.0
548.0,264.0
606.0,284.0
542.0,279.0
590.0,272.0
607.0,269.0
637.0,311.0
568.0,272.0
596.0,270.0
563.0,266.0
628.0,271.0
562.0,324.0
562.0,267.0
534.0,319.0
565.0,275.0
621.0,266.0
628.0,267.0
551.0,277.0
555.0,265.0
561.0,267.0
591.0,318.0
525.0,326.0
562.0,275.0
620.0,291.0
557.0,281.0
622.0,247.0
548.0,272.0
634.0,280.0
570.0,329.0
538.0,271.0
528.0,313.0
526.0,286.0
588.0,278.0
510.0,271.0
601.0,271.0
554.0,322.0
556.0,281.0
543.0,277.0
552.0,271.0
541.0,328.0
