383.0,201.0
373.0,258.0
377.0,201.0
375.0,256.0
399.0,200.0
368.0,201.0
446.0,183.0
376.0,200.0
421.0,197.0
368.0,202.0
431.0,195.0
365.0,213.0
380.0,247.0
360.0,190.0
379.0,196.0
424.0,201.0
370.0,200.0
376.0,253.0
381.0,201.0
375.0,253.0
375.0,211.0
365.0,193.0
420.0,206.0
378.0,196.0
470.0,210.0
373.0,191.0
426.0,185.0
380.0,238.0
427.0,253.0
381.0,195.0
374.0,249.0
401.0,195.0
389.0,192.0
439.0,190.0
379.0,198.0
396.0,250.0
371.0,192.0
377.0,192.0
433.0,194.0
380.0,196.0
376.0,267.0
393.0,192.0
387.0,193.0
430.0,189.0
370.0,190.0
394.0,244.0
372.0,190.0
372.0,193.0
425.0,190.0
370.0,196.0
385.0,257.0
385.0,198.0
382.0,203.0
452.0,194.0
379.0,193.0
377.0,246.0
420.0,207.0
394.0,193.0
429.0,202.0
379.0,210.0
388.0,292.0
447.0,221.0
441.0,221.0
500.0,226.0
423.0,219.0
424.0,235.0
469.0,227.0
421.0,282.0
426.0,223.0
472.0,220.0
438.0,292.0
433.0,224.0
421.0,327.0
431.0,227.0
481.0,228.0
450.0,278.0
442.0,245.0
436.0,279.0
456.0,228.0
482.0,235.0
434.0,282.0
439.0,249.0
425.0,280.0
423.0,229.0
489.0,226.0
427.0,279.0
431.0,229.0
436.0,277.0
438.0,226.0
493.0,233.0
446.0,289.0
440.0,236.0
460.0,298.0
430.0,224.0
538.0,246.0
477.0,260.0
555.0,257.0
496.0,260.0
550.0,256.0
512.0,257.0
536.0,249.0
507.0,261.0
557.0,252.0
501.0,306.0
492.0,259.0
466.0,296.0
485.0,249.0
524.0,319.0
504.0,246.0
544.0,248.0
500.0,270.0
587.0,275.0
554.0,333.0
522.0,284.0
624.0,282.0
616.0,301.0
605.0,276.0
547.0,276.0
613.0,286.0
603.0,241.0
565.0,269.0
601.0,247.0
575.0,252.0
596.0,297.0
555.0,306.0
604.0,277.0
585.0,278.0
588.0,277.0
555.0,281.0
656.0,302.0
581.0,334.0
512.0,272.0
608.0,268.0
545.0,315.0
543.0,274.0
603.0,262.0
544.0,274.0
605.0,282.0
553.0,327.0
583.0,275.0
548.0,337.0
554.0,290.0
624.0,271.0
539.0,285.0
615.0,287.0
531.0,281.0
615.0,268.0
540.0,327.0
542.0,267.0
536.0,269.0
588.0,276.0
547.0,324.0
549.0,297.0
593.0,272.0
555.0,272.0
600.0,272.0
565.0,273.0
606.0,274.0
521.0,332.0
538.0,315.0
537.0,350.0
508.0,275.0
525.0,322.0
544.0,290.0
629.0,289.0
568.0,286.0
574.0,268.0
565.0,309.0
613.0,274.0
540.0,270.0
542.0,272.0
542.0,285.0
622.0,310.0
512.0,329.0
543.0,279.0
545.0,278.0
582.0,281.0
509.0,323.0
535.0,288.0
556.0,275.0
611.0,279.0
510.0,280.0
583.0,302.0
553.0,338.0
533.0,251.0
551.0,297.0
609.0,245.0
529.0,360.0
520.0,281.0
611.0,280.0
556.0,283.0
607.0,275.0
520.0,299.0
541.0,265.0
588.0,271.0
534.0,246.0
637.0,279.0
601.0,270.0
552.0,326.0
