547.0,264.0
482.0,274.0
561.0,259.0
496.0,261.0
549.0,257.0
513.0,256.0
561.0,256.0
500.0,267.0
552.0,268.0
519.0,303.0
494.0,243.0
483.0,294.0
488.0,241.0
528.0,320.0
507.0,243.0
546.0,246.0
500.0,268.0
588.0,282.0
516.0,274.0
613.0,280.0
626.0,282.0
611.0,301.0
609.0,275.0
517.0,304.0
615.0,275.0
628.0,279.0
565.0,270.0
600.0,273.0
558.0,243.0
599.0,296.0
554.0,306.0
614.0,308.0
581.0,351.0
565.0,303.0
562.0,352.0
588.0,286.0
586.0,321.0
551.0,272.0
604.0,266.0
523.0,304.0
560.0,261.0
657.0,261.0
555.0,261.0
631.0,256.0
562.0,298.0
590.0,269.0
639.0,268.0
581.0,266.0
609.0,274.0
535.0,273.0
629.0,269.0
595.0,302.0
579.0,245.0
554.0,315.0
523.0,254.0
562.0,296.0
580.0,265.0
572.0,295.0
593.0,248.0
607.0,259.0
570.0,255.0
616.0,258.0
581.0,293.0
559.0,264.0
633.0,240.0
611.0,249.0
614.0,294.0
549.0,250.0
599.0,259.0
571.0,286.0
635.0,276.0
537.0,273.0
610.0,261.0
611.0,323.0
561.0,262.0
550.0,248.0
618.0,272.0
554.0,356.0
576.0,266.0
575.0,272.0
550.0,276.0
549.0,320.0
533.0,288.0
552.0,262.0
560.0,271.0
562.0,273.0
618.0,268.0
566.0,299.0
604.0,283.0
603.0,292.0
550.0,301.0
640.0,291.0
510.0,262.0
622.0,313.0
553.0,339.0
546.0,288.0
556.0,335.0
512.0,297.0
606.0,270.0
586.0,267.0
546.0,261.0
624.0,259.0
569.0,310.0
553.0,269.0
607.0,277.0
670.0,279.0
527.0,345.0
552.0,280.0
553.0,332.0
566.0,280.0
604.0,286.0
517.0,277.0
605.0,275.0
560.0,335.0
557.0,269.0
625.0,266.0
562.0,220.0
599.0,268.0
566.0,365.0
591.0,308.0
597.0,293.0
516.0,285.0
624.0,280.0
558.0,350.0
544.0,278.0
514.0,348.0
569.0,285.0
612.0,284.0
547.0,270.0
572.0,241.0
548.0,272.0
604.0,285.0
554.0,320.0
529.0,269.0
596.0,270.0
572.0,271.0
589.0,266.0
545.0,266.0
571.0,271.0
547.0,269.0
607.0,312.0
594.0,298.0
650.0,299.0
555.0,337.0
549.0,252.0
544.0,332.0
564.0,278.0
532.0,348.0
538.0,272.0
507.0,327.0
548.0,282.0
596.0,273.0
506.0,271.0
587.0,282.0
614.0,281.0
570.0,273.0
607.0,271.0
573.0,286.0
620.0,252.0
555.0,329.0
578.0,296.0
647.0,277.0
550.0,330.0
564.0,268.0
574.0,279.0
551.0,291.0
603.0,284.0
568.0,302.0
604.0,280.0
594.0,303.0
557.0,262.0
523.0,330.0
618.0,261.0
619.0,263.0
571.0,286.0
651.0,291.0
559.0,278.0
631.0,268.0
545.0,367.0
563.0,274.0
577.0,329.0
570.0,273.0
606.0,287.0
542.0,278.0
617.0,293.0
550.0,276.0
594.0,273.0
596.0,331.0
560.0,263.0
645.0,277.0
577.0,268.0
621.0,256.0
567.0,315.0
632.0,317.0
611.0,271.0
567.0,273.0
642.0,263.0
560.0,286.0
591.0,276.0
553.0,273.0
639.0,294.0
554.0,268.0
576.0,264.0
627.0,295.0
595.0,254.0
613.0,272.0
629.0,270.0
560.0,262.0
605.0,271.0
593.0,271.0
668.0,264.0
541.0,266.0
